time,dangjin_floating,dangjin_warehouse,dangjin,ulsan
2021-02-04 03:00:00,39.577360084398514,27.998170232655223,26.499253579073553,3.9498759953411895
2021-02-04 04:00:00,43.44048638505343,32.985444657661965,35.353049246633375,6.383398393997022
2021-02-04 05:00:00,46.02643596355153,34.272691001832776,43.79110215898436,3.9498759953411895
2021-02-04 06:00:00,50.06144970602926,34.77341807707866,50.27889856835923,4.386881049290084
2021-02-04 07:00:00,53.414519344482194,35.07292711213862,58.13843390284072,11.061890374838338
2021-02-04 08:00:00,53.278086330778216,34.97729046497975,58.96147951048899,22.46274108593156
2021-02-04 09:00:00,98.46755462321467,49.59739748088129,106.89576917751873,54.55241560672078
2021-02-04 10:00:00,230.72827385258543,140.65778680674092,283.7309919101219,178.30046944711424
2021-02-04 11:00:00,421.313157264355,264.6930343885747,499.93840335496463,272.09799765171766
2021-02-04 12:00:00,543.5478833102028,334.0357613515819,641.4485755891143,333.5879167373118
2021-02-04 13:00:00,555.3420705712565,356.1861833838502,670.9773803782235,335.63598551008977
2021-02-04 14:00:00,555.3420705712565,351.2719358697777,650.4302167115745,331.9911283099997
2021-02-04 15:00:00,521.455141086043,325.9972764923628,603.0554968943284,288.92401104501715
2021-02-04 16:00:00,374.2077087882617,284.52898313723773,478.6139058433802,214.55233953222296
2021-02-04 17:00:00,192.063840808593,143.66088021489108,267.3462069202516,99.0241583838784
2021-02-04 18:00:00,66.39418748172383,49.53468542635429,75.76063204680199,26.9065073714995
2021-02-04 19:00:00,42.80269715056981,26.68517237387023,32.00782404489452,9.850608814724987
2021-02-04 20:00:00,34.84754520271675,25.339044848667598,25.822680314361143,10.492323436423595
2021-02-04 21:00:00,29.456829298298278,23.11478574282246,23.06610344331326,8.045069536951251
2021-02-04 22:00:00,28.121958941449478,23.44087364027647,19.635572436420482,7.616513022505985
2021-02-04 23:00:00,28.121958941449478,23.44087364027647,19.635572436420482,8.006230872769668
2021-02-04 24:00:00,28.121958941449478,22.794706897670164,19.635572436420482,8.300306484351117
2021-02-05 01:00:00,44.635501599148675,29.22150361795226,34.66770159378417,8.163005670115545
2021-02-05 02:00:00,43.82969614798594,29.22150361795226,36.73823646131322,8.163005670115545
2021-02-05 03:00:00,29.15718007889154,16.238112250797855,21.7581622753981,8.163005670115545
2021-02-05 04:00:00,26.3386501909045,17.01478272767061,18.322297063544898,8.163005670115545
2021-02-05 05:00:00,26.92668744813324,17.01478272767061,18.429659244408047,8.163005670115545
2021-02-05 06:00:00,26.685678354546486,15.398173530470546,16.66507850771245,7.556317576250363
2021-02-05 07:00:00,27.480354101662105,15.398173530470546,16.473339679406692,11.486902404166347
2021-02-05 08:00:00,29.684036447850676,22.474414135391218,19.25270485205634,19.291412481370784
2021-02-05 09:00:00,84.62057069057548,48.18329547789349,90.18718334631981,59.0687250988749
2021-02-05 10:00:00,215.65083182161084,141.9441253962493,252.30575592261033,174.38762762385417
2021-02-05 11:00:00,335.1992040064299,245.33462227988312,394.95660979981045,261.1050309120753
2021-02-05 12:00:00,370.6982395487986,247.23670036303287,426.09709831033365,293.8269580449321
2021-02-05 13:00:00,333.29927645934504,238.39182064431466,411.7853256052012,257.00926830680544
2021-02-05 14:00:00,333.29927645934504,235.02726347666604,408.3627496700754,255.28333912723866
2021-02-05 15:00:00,314.0410870549646,208.68895097194869,344.78314577069136,194.46754981319538
2021-02-05 16:00:00,228.85963867868676,185.50958389776397,274.19657748868883,139.23953395387275
2021-02-05 17:00:00,105.63344829260858,81.40053440989927,120.62383500665788,55.486070369095465
2021-02-05 18:00:00,40.925204184931005,31.483982531511554,39.244526463353026,22.46156591491006
2021-02-05 19:00:00,30.395464664743315,23.057368594400927,30.99601787220142,15.384269585051095
2021-02-05 20:00:00,24.99776105423059,22.092870080415015,25.338075847631174,12.175804979985486
2021-02-05 21:00:00,28.04472192011883,20.814076632595807,24.602406795145146,12.175804979985486
2021-02-05 22:00:00,30.566253145522637,20.737654244030665,24.41066796683939,12.175804979985486
2021-02-05 23:00:00,30.566253145522637,20.737654244030665,24.41066796683939,9.82893993028383
2021-02-05 24:00:00,30.566253145522637,20.737654244030665,24.41066796683939,10.263306855890107
2021-02-06 01:00:00,23.211866213651312,14.880473210564322,16.155114228483523,10.474612722588606
2021-02-06 02:00:00,24.897636538587513,14.99936672182128,14.794667155450515,6.427114446603034
2021-02-06 03:00:00,24.897636538587513,15.098664495410596,14.298670043311688,1.1698887887037601
2021-02-06 04:00:00,28.250706177040477,15.398173530470546,15.224165441788971,3.5274318213644333
2021-02-06 05:00:00,28.250706177040477,15.398173530470546,15.224165441788971,3.0180692728172613
2021-02-06 06:00:00,28.250706177040477,15.398173530470546,15.224165441788971,3.1250619361270378
2021-02-06 07:00:00,28.250706177040477,15.398173530470546,15.224165441788971,6.43119824130932
2021-02-06 08:00:00,33.33507662844608,20.658883756021368,19.06367765089223,16.434991902714195
2021-02-06 09:00:00,102.31642042901565,71.23158659084629,110.76978410395729,54.889676066731795
2021-02-06 10:00:00,237.21364738868164,150.23346654455605,265.918312127682,146.2919130837415
2021-02-06 11:00:00,370.23435198608627,242.29285861528172,442.9918459262799,226.9655575469913
2021-02-06 12:00:00,455.9651701503042,294.16402907327824,547.0841949244984,290.3361264626695
2021-02-06 13:00:00,479.42481859021785,304.5786412337002,566.3881340017256,316.0063438112738
2021-02-06 14:00:00,500.7344035674593,312.76865325255824,604.6432117936978,316.8439833935684
2021-02-06 15:00:00,488.36478228569393,300.33586105854346,583.9983975297758,279.5699591950687
2021-02-06 16:00:00,378.796069990898,267.2398727390936,507.98031233878305,215.03183933463893
2021-02-06 17:00:00,184.47739242460324,130.26962822199692,250.10420323520287,107.02134332316595
2021-02-06 18:00:00,49.17898106015548,39.01227587328755,48.12012599828599,31.01114896840189
2021-02-06 19:00:00,34.195204526953574,24.41561246771462,31.847531445986714,9.612952513557335
2021-02-06 20:00:00,32.160410747295074,22.059895868151834,26.73668363850801,7.254865801045559
2021-02-06 21:00:00,33.26165389590169,22.241824601582632,26.805594950839026,5.9281209442289855
2021-02-06 22:00:00,32.49131544719676,22.020993284273715,29.06395178248803,4.675013078374095
2021-02-06 23:00:00,32.008086862028875,22.012884581054486,24.262354040927978,4.282344811751325
2021-02-06 24:00:00,33.633752689916676,26.561183605879425,35.17680038173012,4.502481448443737
2021-02-07 01:00:00,27.482373480338826,14.666843926884443,15.941030379171377,6.239646236751405
2021-02-07 02:00:00,27.482373480338826,14.666843926884443,13.88706590448254,2.878897020775858
2021-02-07 03:00:00,27.482373480338826,15.390839113850118,13.88706590448254,1.2418379435078206
2021-02-07 04:00:00,27.482373480338826,17.201616287982294,21.35476196037638,1.4638571431826244
2021-02-07 05:00:00,28.250706177040477,17.932945891568394,22.244239511793218,1.345165230663134
2021-02-07 06:00:00,28.250706177040477,17.932945891568394,22.244239511793218,1.2506123961924729
2021-02-07 07:00:00,27.480354101662105,17.932945891568394,22.244239511793218,3.1388975469975016
2021-02-07 08:00:00,29.4635228715425,25.473176267831658,24.916242503579706,19.927998278894503
2021-02-07 09:00:00,84.70683269540598,52.99827615302358,96.19198679492106,50.20027418494344
2021-02-07 10:00:00,219.622788730638,145.11773590995122,261.0242908638526,160.07429091809078
2021-02-07 11:00:00,402.7201038239039,271.0705004582134,476.08934572642494,234.4858548667816
2021-02-07 12:00:00,512.0328331384144,333.30021972039924,615.2549067428508,300.9270450864794
2021-02-07 13:00:00,549.8195611948694,356.9039998975828,666.1550242074956,321.0571799030772
2021-02-07 14:00:00,555.460061263418,352.79482968645243,674.1539883577595,317.91318054409334
2021-02-07 15:00:00,532.4045499987164,348.069036861247,642.6280343105753,284.6114700514194
2021-02-07 16:00:00,387.46742519894786,302.1526395835319,519.3622177080075,220.40219519912577
2021-02-07 17:00:00,199.67696833170004,166.9102598937117,292.6017955219445,112.14413787377029
2021-02-07 18:00:00,66.77289154514068,58.58122380223399,94.11273926299069,35.08593459039162
2021-02-07 19:00:00,49.193471271604004,38.162390797223395,51.598280862255585,12.341785268176219
2021-02-07 20:00:00,41.928139993644365,37.085467645479824,43.956351788116,11.748380444446285
2021-02-07 21:00:00,41.928139993644365,36.8312726123172,42.16331562493618,12.234094968867172
2021-02-07 22:00:00,41.928139993644365,31.629690481766843,40.846091268501006,18.23292085634032
2021-02-07 23:00:00,41.928139993644365,31.629690481766843,40.846091268501006,14.257151581853744
2021-02-07 24:00:00,41.928139993644365,31.629690481766843,40.846091268501006,14.42569283220978
2021-02-08 01:00:00,61.734086313423454,48.77627660116776,68.6069588687951,18.390252792664267
2021-02-08 02:00:00,61.734086313423454,48.77627660116776,68.6069588687951,17.496642447385376
2021-02-08 03:00:00,61.734086313423454,48.77627660116776,68.6069588687951,12.135080403719595
2021-02-08 04:00:00,61.734086313423454,48.77627660116776,68.6069588687951,12.135080403719595
2021-02-08 05:00:00,61.734086313423454,48.77627660116776,69.21189264529117,8.415329122172079
2021-02-08 06:00:00,61.734086313423454,49.86698670785039,71.68924269316089,6.969076384953799
2021-02-08 07:00:00,61.734086313423454,49.86698670785039,71.68924269316089,9.663714804378806
2021-02-08 08:00:00,61.37449996950487,49.77135006069152,72.51228830080916,18.64087545180251
2021-02-08 09:00:00,100.53446478337274,65.82224640625294,120.1536597687192,57.44453896498518
2021-02-08 10:00:00,233.5224881432196,145.69156062586342,295.89753478921637,181.14929800953857
2021-02-08 11:00:00,434.3007307754989,273.0500015653233,519.7104191146544,278.7045735203975
2021-02-08 12:00:00,553.1431131358796,351.30064032557436,666.2647729010172,333.5879167373118
2021-02-08 13:00:00,560.3471183853798,360.16170819222475,687.4098049895756,335.63598551008977
2021-02-08 14:00:00,560.3471183853798,360.16170819222475,687.4098049895756,331.9911283099997
2021-02-08 15:00:00,535.2306286127134,345.0764595110366,653.1687008073071,288.92401104501715
2021-02-08 16:00:00,393.4784054523188,301.4651533794297,522.8511328206824,214.55233953222296
2021-02-08 17:00:00,204.48548059979643,166.9102598937117,295.1753764587486,102.61951025250232
2021-02-08 18:00:00,66.77289154514068,58.58122380223399,92.04751023537621,36.52206281867849
2021-02-08 19:00:00,49.193471271604004,38.162390797223395,49.490533975259716,21.05186323147862
2021-02-08 20:00:00,41.928139993644365,37.085467645479824,42.74719941267005,18.75612347759124
2021-02-08 21:00:00,41.928139993644365,36.8312726123172,40.95416324949023,19.74294559193249
2021-02-08 22:00:00,41.928139993644365,31.629690481766843,40.846091268501006,19.74294559193249
2021-02-08 23:00:00,41.928139993644365,31.629690481766843,40.846091268501006,14.233614491765305
2021-02-08 24:00:00,41.50710869196062,31.629690481766843,40.846091268501006,13.467231755518581
2021-02-09 01:00:00,61.734086313423454,48.49118158356831,68.6069588687951,8.303877503785635
2021-02-09 02:00:00,61.734086313423454,46.031167621272225,67.2787737534271,8.303877503785635
2021-02-09 03:00:00,58.03775405353198,46.031167621272225,62.777680785649615,8.303877503785635
2021-02-09 04:00:00,58.03775405353198,46.031167621272225,62.64834788736954,8.303877503785635
2021-02-09 05:00:00,58.03775405353198,46.031167621272225,62.64834788736954,8.303877503785635
2021-02-09 06:00:00,58.03775405353198,46.031167621272225,62.64834788736954,8.303877503785635
2021-02-09 07:00:00,58.03775405353198,46.031167621272225,62.64834788736954,12.23446233170162
2021-02-09 08:00:00,58.06574176060443,45.935530974113355,63.60072639329786,21.629677485301254
2021-02-09 09:00:00,96.85643750649955,57.822306286471694,115.53374389212456,65.60826987524797
2021-02-09 10:00:00,226.84164477572048,134.85721957091587,282.8322765402789,181.14929800953857
2021-02-09 11:00:00,425.60732756689254,251.77989741554651,503.9348961279701,278.7045735203975
2021-02-09 12:00:00,546.8820665942541,324.16268317516966,637.1110731227172,333.5879167373118
2021-02-09 13:00:00,550.8038076131893,332.6124370123906,658.4668327772466,335.63598551008977
2021-02-09 14:00:00,552.3635576599042,342.1596029658107,653.8150293153443,331.9911283099997
2021-02-09 15:00:00,523.9428840079642,312.5605632243457,605.1557390697476,288.92401104501715
2021-02-09 16:00:00,375.0518129822421,274.5485428455587,480.28404545805364,214.33829612178252
2021-02-09 17:00:00,190.97193596150316,138.02037337249658,252.55852558121884,100.05618255107059
2021-02-09 18:00:00,57.649164280179455,43.30555491783084,57.05953693944874,28.844258547725854
2021-02-09 19:00:00,36.55111495509924,22.600920706099263,27.194655099034907,12.332343406067436
2021-02-09 20:00:00,28.201980555097993,21.523997554355702,20.512926369613602,10.492323436423595
2021-02-09 21:00:00,28.99734652294974,22.61047943085717,30.29159346372765,6.712353343743272
2021-02-09 22:00:00,28.628159543709536,28.193325427915774,36.90911500466658,7.10186236379368
2021-02-09 23:00:00,28.628159543709536,28.193325427915774,36.90911500466658,6.759406896642476
2021-02-09 24:00:00,28.40274898819503,28.193325427915774,36.90911500466658,6.759406896642476
2021-02-10 01:00:00,26.3386501909045,17.01478272767061,18.650552686351567,3.850341208086022
2021-02-10 02:00:00,26.92668744813324,17.01478272767061,18.429659244408047,4.096509696969168
2021-02-10 03:00:00,26.685678354546486,15.398173530470546,16.66507850771245,5.962693707404003
2021-02-10 04:00:00,27.480354101662105,15.398173530470546,16.473339679406692,6.186117542971252
2021-02-10 05:00:00,27.480354101662105,15.398173530470546,16.473339679406692,6.186117542971252
2021-02-10 06:00:00,27.480354101662105,15.398173530470546,16.473339679406692,6.617372247784829
2021-02-10 07:00:00,27.480354101662105,15.398173530470546,16.473339679406692,13.277950251585798
2021-02-10 08:00:00,27.456679849695362,20.221874821694065,14.024168048790033,20.52157389095525
2021-02-10 09:00:00,91.04845395478954,55.174163748237135,85.74356723355417,61.07762238844952
2021-02-10 10:00:00,169.0509041379978,106.19914903714523,176.7249315017301,166.21590581439213
2021-02-10 11:00:00,269.3987319425998,177.62579142910886,299.11543602287696,262.39788208221717
2021-02-10 12:00:00,326.0393020145686,241.86134795301308,397.4590716745331,309.2628724795762
2021-02-10 13:00:00,372.05212506125565,270.9632496067038,476.65869952252217,317.8856946234083
2021-02-10 14:00:00,365.70014676773974,265.45795208075157,474.1912422862452,316.16335273801246
2021-02-10 15:00:00,336.2993477419315,227.70271167876678,384.20189735999435,288.2004871956683
2021-02-10 16:00:00,256.38504848245464,195.4933894904671,324.4668145755246,225.28167653777146
2021-02-10 17:00:00,138.47452659967757,117.43179142008286,188.7374404714831,89.01408119014346
2021-02-10 18:00:00,50.71512077440607,38.55738054223475,43.64092529054151,20.670846536215237
2021-02-10 19:00:00,36.37301324573233,28.81635321767722,43.66703443070838,4.482577879522292
2021-02-10 20:00:00,34.17853344348445,26.460636618114435,37.24127545641349,7.539919063161706
2021-02-10 21:00:00,35.4630215714461,26.460636618114435,37.04953662810773,8.252067425891623
2021-02-10 22:00:00,34.8662540267897,26.413625331017087,36.2665628250691,8.226310745549705
2021-02-10 23:00:00,31.786803345123268,24.62610761253653,30.29320188444398,8.673871999446016
2021-02-10 24:00:00,32.00623868290736,24.62610761253653,30.93722229277712,10.183896735038191
2021-02-11 01:00:00,22.0927913721978,11.917530134917632,8.87445813653403,10.285188580840279
2021-02-11 02:00:00,22.0927913721978,11.917530134917632,8.845545508159182,9.608664568484818
2021-02-11 03:00:00,22.0927913721978,11.917530134917632,8.845545508159182,8.824241331209771
2021-02-11 04:00:00,21.322439296819432,12.847863809286286,8.412982645495028,4.725981933165548
2021-02-11 05:00:00,21.322439296819432,12.597513963537635,9.02544051214408,4.514331553376779
2021-02-11 06:00:00,21.322439296819432,12.597513963537635,9.02544051214408,3.4258101248279718
2021-02-11 07:00:00,21.322439296819432,12.597513963537635,9.02544051214408,7.626623048707683
2021-02-11 08:00:00,26.216862505799646,17.377249841008464,10.978363368445963,20.63238177209187
2021-02-11 09:00:00,72.38482823230822,48.565358932112495,65.41234857939826,59.85641086315121
2021-02-11 10:00:00,151.05548410647538,96.40738405769271,154.02995081501751,162.32015599664282
2021-02-11 11:00:00,255.06521177212682,165.8829482068191,270.50488179220673,240.7480582511258
2021-02-11 12:00:00,312.63201400615685,193.09339181609005,312.0287795148468,295.34297370938856
2021-02-11 13:00:00,317.7079935585841,207.51151012315174,358.4414531456774,316.6995422349164
2021-02-11 14:00:00,451.4467388897333,282.7388914340969,515.3372242049109,309.3884654099078
2021-02-11 15:00:00,480.49700088978574,288.7505963653757,532.9058807476634,263.6523441258153
2021-02-11 16:00:00,376.48492630703413,275.4310114361371,486.34453407669554,200.03991244522703
2021-02-11 17:00:00,184.46317410442592,144.906999072652,255.76588281939453,89.02193986644464
2021-02-11 18:00:00,58.19530366669283,48.06028325898084,77.89491300673882,17.996918807267758
2021-02-11 19:00:00,38.483331725858456,27.668369026802214,47.38149729168183,4.8107399222038465
2021-02-11 20:00:00,31.369053316622065,31.402589492456194,49.812577657225496,1.9288874471100987
2021-02-11 21:00:00,35.4630215714461,30.12379604463696,49.86737254691405,4.452919444723417
2021-02-11 22:00:00,34.42963355508804,26.06114377397545,40.81265837856737,4.906978896466665
2021-02-11 23:00:00,34.42963355508804,25.337148587009775,40.81265837856737,2.5954790372440364
2021-02-11 24:00:00,33.04285271377267,25.791043948991888,36.33851812017711,2.3857880711867794
2021-02-12 01:00:00,26.712021404960456,13.590367182877134,16.069699779657128,-0.31336035634994397
2021-02-12 02:00:00,26.712021404960456,13.590367182877134,16.069699779657128,2.401534411192809
2021-02-12 03:00:00,26.712021404960456,13.590367182877134,16.069699779657128,2.401534411192809
2021-02-12 04:00:00,26.712021404960456,13.590367182877134,16.069699779657128,3.3044540471828348
2021-02-12 05:00:00,23.358951766507488,13.290858147817175,10.36074762026581,3.462949002327486
2021-02-12 06:00:00,23.358951766507488,13.191560374227862,10.216945162029697,3.462949002327486
2021-02-12 07:00:00,21.322439296819432,12.597513963537635,9.02544051214408,6.01542962577753
2021-02-12 08:00:00,28.251355596810985,19.046100304097436,14.647887416091235,19.492227702010133
2021-02-12 09:00:00,92.08315925630697,52.12049752777873,86.20419691786313,44.55452146617344
2021-02-12 10:00:00,227.7513991071146,124.93977066275241,252.69166393314373,120.33625780449327
2021-02-12 11:00:00,373.475877057212,231.7425345399884,424.95899174483696,187.51612556881656
2021-02-12 12:00:00,468.2064205968737,287.55939338946206,513.6252396054028,237.7063105855388
2021-02-12 13:00:00,497.07128052380494,295.8820446522438,562.283237653598,272.62191258588905
2021-02-12 14:00:00,510.7537436031017,302.35339710132644,579.1306113101722,270.8362237750617
2021-02-12 15:00:00,498.85090258284464,302.16209401969013,568.5132597102712,225.40106389893813
2021-02-12 16:00:00,384.27253813616795,279.2531319225985,499.20169939217726,178.4456017702361
2021-02-12 17:00:00,199.46512670949002,147.7397220517105,287.72708904235276,74.0770080931222
2021-02-12 18:00:00,58.497453113168106,48.14090078678083,78.15934417351934,26.263214939751457
2021-02-12 19:00:00,38.483331725858456,27.668369026802214,47.18249343825728,3.2267572688085213
2021-02-12 20:00:00,31.92178216056232,29.10874001857172,44.875703977569515,-3.586197073246073
2021-02-12 21:00:00,32.079511572854464,31.402589492456194,50.578474551452594,-3.641393350675076
2021-02-12 22:00:00,35.02640109974444,30.12379604463696,49.86737254691405,-3.742607121581458
2021-02-12 23:00:00,30.900641204295066,23.59664215562656,34.071856323923406,-0.2788265305159692
2021-02-12 24:00:00,25.601371480697814,25.049061649229916,34.06311048542691,-0.5370588700259216
2021-02-13 01:00:00,21.998782754883052,14.94545276432381,13.894730246356913,3.069424828811203
2021-02-13 02:00:00,23.206568136170127,15.539499175014042,15.88923328556352,3.1467319947383414
2021-02-13 03:00:00,23.206568136170127,15.638796948603353,15.393236173424683,3.4423646645182764
2021-02-13 04:00:00,26.559637774623095,15.9383059836633,18.808134715212166,3.6956120338124854
2021-02-13 05:00:00,26.559637774623095,15.9383059836633,18.808134715212166,3.6854477527168874
2021-02-13 06:00:00,26.559637774623095,15.9383059836633,18.808134715212166,3.5035175087514543
2021-02-13 07:00:00,26.559637774623095,15.9383059836633,18.808134715212166,9.323588094314095
2021-02-13 08:00:00,30.95753724440829,21.13904529720104,22.779256356537736,22.110478595289138
2021-02-13 09:00:00,92.8910967253819,46.45743119882624,91.59370327446422,79.19533110219322
2021-02-13 10:00:00,243.83632640769096,149.24497469804948,261.3439217794203,188.78317766167834
2021-02-13 11:00:00,413.4300160813256,258.70823746214825,451.3009678669563,278.0900251960276
2021-02-13 12:00:00,500.52750255897485,308.3769276943467,555.7448116281197,326.7145599278873
2021-02-13 13:00:00,514.0728930679372,314.93381046712426,575.4821775293466,337.1218060880053
2021-02-13 14:00:00,513.0363770551181,302.91438911082776,568.1650035474515,333.44701827178784
2021-02-13 15:00:00,517.6496758321548,301.1960504984163,572.8431052127347,288.4525781717099
2021-02-13 16:00:00,388.0475350220384,288.81106560339634,520.5520338089381,221.62095694762598
2021-02-13 17:00:00,201.7867468777848,148.89138503523878,298.8078063794555,108.91457386657689
2021-02-13 18:00:00,61.08022482890112,47.81481288932682,76.72512163271641,36.270021533815786
2021-02-13 19:00:00,40.41183345513856,26.493722499930296,40.9948878208033,14.762584135821593
2021-02-13 20:00:00,32.942968396265286,25.416799348186736,32.92155198588525,11.182915859932905
